canonical_spec,claim_id,statement,source_path,source_heading,short_quote,status,BACKLOG_ID,BACKLOG_STATUS
ux-user-journey.md,UX -065,Should ISA transition from Lane C (internal use only) to Lane B (collaborative use with GS1 NL members)? This enables external access but requires a 2-3 week verification audit and claims sanitization,./ISA_STATUS_REPORT_2025-01-11.md,Immediate Decisions (Block All Further Work),Should ISA transition from Lane C (internal use only) to Lane B (collaborative use with GS1 NL membe,traceable,,
ux-user-journey.md,UX -066,"Should Advisory v1.1 be published to GS1 NL members? The report is production-ready and provides comprehensive ESRS-GS1 mapping analysis, but Lane C disclaimer must be removed first. This would be the",./ISA_STATUS_REPORT_2025-01-11.md,Immediate Decisions (Block All Further Work),Should Advisory v1.1 be published to GS1 NL members? The report is production-ready and provides com,traceable,,
ux-user-journey.md,UX -067,"ISA cannot be delivered to GS1 NL members without Lane B transition approval. All external use is currently by governance constraints. User decision required for transition, with 2-3 week time",./ISA_STATUS_REPORT_2025-01-11.md,High Risk (Immediate Attention Required),ISA cannot be delivered to GS1 NL members without Lane B transition approval. All external use is cu,traceable,TM-061,OPEN
ux-user-journey.md,UX -068,"209 instances of prohibited claims exist across 38 files, violating governance red-line principles. Examples include ""up-to-date"", ""complete"", ""compliant"" without explicit timestamps or scope qualifie",./ISA_STATUS_REPORT_2025-01-11.md,High Risk (Immediate Attention Required),"209 instances of prohibited claims exist across 38 files, violating governance red-line principles.",traceable,,
ux-user-journey.md,UX -069,- Minimum 100 samples required for baseline,./docs/ALERTING_SYSTEM_DESIGN.md,3. Performance Degradation Alert,- Minimum 100 samples required for baseline,traceable,,
ux-user-journey.md,UX -070,**Key Capabilities Required:**,./docs/ALTERNATIVE_FUTURES_EXPLORATION.md,"Vision A: ""The Regulatory Strategist""",**Key Capabilities Required:**,traceable,,
ux-user-journey.md,UX -071,│ • Identify attributes that would become required │,./docs/ALTERNATIVE_FUTURES_EXPLORATION.md,Conceptual Model,│ • Identify attributes that would become required │,traceable,,
ux-user-journey.md,UX -072,│ • List of attributes that would become required │,./docs/ALTERNATIVE_FUTURES_EXPLORATION.md,Conceptual Model,│ • List of attributes that would become required │,traceable,,
ux-user-journey.md,UX -073,"4. **Preparation Roadmap:** ISA recommends ""Start with product identification (GTIN) and basic sustainability attributes—these are required regardless of final DPP scope""",./docs/ALTERNATIVE_FUTURES_EXPLORATION.md,Proof-of-Concept Demonstration,"4. **Preparation Roadmap:** ISA recommends ""Start with product identification (GTIN) and basic susta",traceable,,
ux-user-journey.md,UX -074,This document provides example queries for Ask ISA (ISA query interface). Ask ISA is read-only and must answer using locked advisory artefacts and the frozen dataset registry.,./docs/ASK_ISA_QUERY_LIBRARY.md,Purpose,This document provides example queries for Ask ISA (ISA query interface). Ask ISA is read-only and m,traceable,,
ux-user-journey.md,UX -075,| # | Query text | Category | Sector | Expected answer | Citations required |,./docs/ASK_ISA_QUERY_LIBRARY.md,Query examples (30 queries across 6 categories),| # | Query text | Category | Sector | Expected answer | Citations required |,traceable,,
ux-user-journey.md,UX -076,Every answer must cite:,./docs/ASK_ISA_QUERY_LIBRARY.md,Expected answer format,Every answer must cite:,traceable,,
ux-user-journey.md,UX -077,- [ ] All required interfaces are defined in `/docs/CHANGELOG_FOR_CHATGPT.md`,./docs/CHATGPT_INTEGRATION_WORKFLOW.md,1.2 Verify Prerequisites,- [ ] All required interfaces are defined in `/docs/CHANGELOG_FOR_CHATGPT.md`,traceable,,
ux-user-journey.md,UX -078,- [ ] No secrets or credentials required,./docs/CHATGPT_INTEGRATION_WORKFLOW.md,1.2 Verify Prerequisites,- [ ] No secrets or credentials required,traceable,,
ux-user-journey.md,UX -079,- Manual effort required to assess source effectiveness,./docs/ISA_NEWSHUB_EVOLUTION_SUMMARY.md,Before Phase 8,- Manual effort required to assess source effectiveness,traceable,,
ux-user-journey.md,UX -080,- Manual investigation required for every issue,./docs/ISA_NEWSHUB_EVOLUTION_SUMMARY.md,Before Phase 8,- Manual investigation required for every issue,traceable,,
ux-user-journey.md,UX -081,"2. Track event capture SLAs (e.g., ""EUDR deadline must be detected within 24h"")",./docs/ISA_NEWSHUB_EVOLUTION_SUMMARY.md,Phase 8.4: Critical Events Tracking (19 December 2025),"2. Track event capture SLAs (e.g., ""EUDR deadline must be detected within 24h"")",traceable,,
ux-user-journey.md,UX -082,| **20** | **Audit Trail & Change History** | Complete logging of all user actions and system recommendations for compliance. Required by enterprises for regulatory audit preparation and internal gove,./docs/ISA_STRATEGIC_DISCOVERY_REPORT.md,Tier 2: High Value (Ranks 11-20),| **20** | **Audit Trail & Change History** | Complete logging of all user actions and system recomm,traceable,,
ux-user-journey.md,UX -083,| **32** | **EUDR Due Diligence Statement Generator** | Automated generation of required due diligence documentation for EUDR compliance. |,./docs/ISA_STRATEGIC_DISCOVERY_REPORT.md,Tier 4: Moderate Value (Ranks 31-40),| **32** | **EUDR Due Diligence Statement Generator** | Automated generation of required due diligen,traceable,,
ux-user-journey.md,UX -084,"| **Compliance Officer** | Manages CSRD/ESRS reporting obligations for large companies | Identify required datapoints, coordinate data collection, track deadlines |",./docs/ISA_STRATEGIC_DISCOVERY_REPORT.md,Role Definitions,| **Compliance Officer** | Manages CSRD/ESRS reporting obligations for large companies | Identify re,traceable,,
ux-user-journey.md,UX -085,"The supply chain manager role prioritizes supplier data collection and traceability implementation. Supplier Data Requirements (Rank 8) specifies supplier obligations, the EPCIS Template Library (Rank",./docs/ISA_STRATEGIC_DISCOVERY_REPORT.md,Role-Specific Priority Lists,The supply chain manager role prioritizes supplier data collection and traceability implementation.,traceable,,
ux-user-journey.md,UX -086,"This section enumerates all required tasks organized by functional area, prioritized for production readiness.",./docs/ISA_Strategic_Roadmap.md,1. Complete To-Do List for Production ISA,"This section enumerates all required tasks organized by functional area, prioritized for production",traceable,,
ux-user-journey.md,UX -087,- Required customers for break-even (at €200/month): 10-25,./docs/ISA_Strategic_Roadmap.md,4.3 ROI Analysis,- Required customers for break-even (at €200/month): 10-25,traceable,,
ux-user-journey.md,UX -088,1. **Schema Validation**: Ensure all required fields present,./docs/ISA_Strategic_Roadmap.md,5.2 Data Ingestion Architecture,1. **Schema Validation**: Ensure all required fields present,traceable,,
ux-user-journey.md,UX -089,| **Completeness** | 95%+ | % of required fields populated | Daily |,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,| **Completeness** | 95%+ | % of required fields populated | Daily |,traceable,,
ux-user-journey.md,UX -090,1. All regulations must have CELEX ID,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,1. All regulations must have CELEX ID,traceable,,
ux-user-journey.md,UX -091,2. Effective dates must be valid and in the past/future,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,2. Effective dates must be valid and in the past/future,traceable,,
ux-user-journey.md,UX -092,3. Cross-references must point to existing documents,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,3. Cross-references must point to existing documents,traceable,,
ux-user-journey.md,UX -093,4. Titles must be non-empty and < 500 characters,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,4. Titles must be non-empty and < 500 characters,traceable,,
ux-user-journey.md,UX -094,"5. Status must be one of: active, proposed, repealed",./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,"5. Status must be one of: active, proposed, repealed",traceable,,
ux-user-journey.md,UX -095,6. Language codes must be valid ISO 639-1,./docs/ISA_Strategic_Roadmap.md,9.7 Automated Quality Assurance,6. Language codes must be valid ISO 639-1,traceable,,
ux-user-journey.md,UX -096,**Automated Tasks** (No Manual Intervention Required):,./docs/ISA_Strategic_Roadmap.md,11.1 Daily Operations,**Automated Tasks** (No Manual Intervention Required):,traceable,,
ux-user-journey.md,UX -097,- **Manual effort required:** Every advisory version requires manual recommendation writing,./docs/ISA_V1_FORMALIZATION_TARGETS.md,4.1 Current State,- **Manual effort required:** Every advisory version requires manual recommendation writing,traceable,,
ux-user-journey.md,UX -098,- **Manual export required:** Cannot export dataset subsets for analysis,./docs/ISA_V1_FORMALIZATION_TARGETS.md,5.1 Current State,- **Manual export required:** Cannot export dataset subsets for analysis,traceable,,
ux-user-journey.md,UX -099,"ISA must support real decisions, not just display information. Understanding the decision contexts of target users will ensure features are designed for impact.",./docs/META_PHASE_STRATEGIC_EXPLORATION_PLAN.md,Module 2: User Decision-Context Discovery (MEDIUM),"ISA must support real decisions, not just display information. Understanding the decision contexts o",traceable,,
ux-user-journey.md,UX -100,AI-assisted reasoning requires explainability and trust signals. Users must understand why ISA recommends something and how confident it is.,./docs/META_PHASE_STRATEGIC_EXPLORATION_PLAN.md,"Module 3: Trust, Risk & Failure-Mode Analysis (MEDIUM)",AI-assisted reasoning requires explainability and trust signals. Users must understand why ISA recom,traceable,,
roadmap-evolution.md,ROA-001,- Measure citation completeness (100% required),./docs/ISA_AUTONOMOUS_ROADMAP_V1.md,Phase 2: Ask ISA RAG System (Priority: ⭐⭐⭐⭐⭐),- Measure citation completeness (100% required),traceable,,
roadmap-evolution.md,ROA-002,- Completeness checks (required fields present),./docs/ISA_AUTONOMOUS_ROADMAP_V1.md,Phase 4: Production Hardening (Priority: ⭐⭐⭐),- Completeness checks (required fields present),traceable,,
roadmap-evolution.md,ROA-003,**Critical Path:** Phases 1-2-3 must complete sequentially. Phases 4-5 can run in parallel after Phase 3.,./docs/ISA_AUTONOMOUS_ROADMAP_V1.md,Appendix: Phase Dependencies,**Critical Path:** Phases 1-2-3 must complete sequentially. Phases 4-5 can run in parallel after Pha,traceable,,
roadmap-evolution.md,ROA-004,"**1. Advisory Correctness** - All statements must trace to datasets, regulations, or locked advisory artifacts. No hallucinations, no speculation, no untraceable AI outputs.",./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Strategic Priorities,"**1. Advisory Correctness** - All statements must trace to datasets, regulations, or locked advisory",traceable,,
roadmap-evolution.md,ROA-005,**Now (Immediate Priority):** Features required for ISA v1.1 production readiness and GS1 NL stakeholder value delivery.,./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Roadmap Structure,**Now (Immediate Priority):** Features required for ISA v1.1 production readiness and GS1 NL stakeho,traceable,,
roadmap-evolution.md,ROA-006,"- Validation with Zod schemas (enforce required fields, URL format, hash format)",./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Feature 1: Regulatory Change Log UI,"- Validation with Zod schemas (enforce required fields, URL format, hash format)",traceable,,
roadmap-evolution.md,ROA-007,"Ask ISA provides a RAG-based query interface over ISA's locked advisory artifacts, datasets, and GS1 standards documentation. All responses must cite source datasets, advisory sections, or GS1 documen",./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Feature 2: Ask ISA RAG Query Interface,"Ask ISA provides a RAG-based query interface over ISA's locked advisory artifacts, datasets, and GS1",traceable,,
roadmap-evolution.md,ROA-008,"- Citation extraction: every claim must cite dataset ID, advisory section, or source URL",./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Feature 2: Ask ISA RAG Query Interface,"- Citation extraction: every claim must cite dataset ID, advisory section, or source URL",traceable,,
roadmap-evolution.md,ROA-009,- Measure citation completeness (100% of responses must cite sources),./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Feature 2: Ask ISA RAG Query Interface,- Measure citation completeness (100% of responses must cite sources),traceable,,
roadmap-evolution.md,ROA-010,**Rationale:** GS1 NL releases new GDSN versions periodically. ISA must stay current to provide accurate gap analyses.,./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Feature 4: GS1 NL v3.1.34 Integration,**Rationale:** GS1 NL releases new GDSN versions periodically. ISA must stay current to provide accu,traceable,,
roadmap-evolution.md,ROA-011,- **Reason for deferral:** by Phase 0 (GS1 NL cooperation required for brand assets),./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Deferred Features,- **Reason for deferral:** by Phase 0 (GS1 NL cooperation required for brand assets),traceable,TM-062,OPEN
roadmap-evolution.md,ROA-012,- **Reason for deferral:** Regulations are relatively stable; historical versioning not yet required,./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,Deferred Features,- **Reason for deferral:** Regulations are relatively stable; historical versioning not yet required,traceable,,
roadmap-evolution.md,ROA-013,- Approval required: GS1 NL standards team review,./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,What ISA Might Do (With Explicit Approval),- Approval required: GS1 NL standards team review,traceable,,
roadmap-evolution.md,ROA-014,- Approval required: GS1 NL business case and dataset availability,./docs/ISA_FUTURE_DEVELOPMENT_PLAN.md,What ISA Might Do (With Explicit Approval),- Approval required: GS1 NL business case and dataset availability,traceable,,
